MM_DD_HH,L_dashdash_k_d_t,L_dashdash_s_d_t,L_dashdash_w_d_t,L_dashdash_b1_d_t,L_dashdash_b2_d_t,L_dashdash_ba1_d_t,L_dashdash_ba2_d_t,E_E_dmd_d_t
11_09_17,0,0,0,0,0,0,0,0.731951078
11_09_18,3.216004948,0,0,0,0,0,0,0.846574833
11_09_19,1.072001649,0,0,0,19.29602969,0,0,0.757219865
11_09_20,3.859205937,4.824007421,0.42880066,0,0,0,1.311132813,0.603528372
11_09_21,0,5.360008246,0.42880066,0,0,0,1.311132813,1.043532505
11_09_22,0,5.896009071,0.42880066,0,0,0,2.622265625,0.946386823
11_09_23,0,0,0.42880066,0,0,0,0,0.644964393
11_10_00,0,0,0,0,0,0,0,0.319713338
11_10_01,0,0,0,0,0,0,0,0.11975168
11_10_02,0,0,0,0,0,0,0,0.12755168
11_10_03,0,0,0,0,0,0,0,0.12755168
11_10_04,0,0,0,0,0,0,0,0.11975168
11_10_05,0,0,0,0,0,0,0,0.937989708
11_10_06,0.636151602,0,0.848202136,0,0,0,0,0.720105644
11_10_07,0.424101068,0,0,0,0,0,0,0.614623081
11_10_08,0,0,0,0,0,0,0,0.410948748
11_10_09,0,0,0.212050534,0,0,0,0,0.761183221
11_10_10,0,0,0,0,0,0,0,0.203001438
11_10_11,0,0,0,0,0,0,0,0.152180145
11_10_12,0.636151602,0,0,0,0,0,0,0.476150521
11_10_13,0,0,0,0,0,0,0,0.178388308
11_10_14,0,0,0,0,0,0,0,0.196753651
11_10_15,0,0,0,0,0,0,0,0.12755168
11_10_16,0,0,0.212050534,0,0,0,0,0.183056396
11_10_17,0,0,0,0,0,0,0,0.45357811
11_10_18,3.180758011,0,0,0,0,0,0,0.733952647
11_10_19,1.06025267,0,0,0,19.08454807,0,0,0.498210552
11_10_20,3.816909614,4.771137017,0.424101068,0,0,0,1.396953125,0.612249432
11_10_21,0,5.301263352,0.424101068,0,0,0,1.396953125,1.083013363
11_10_22,0,5.831389687,0.424101068,0,0,0,2.79390625,1.008708155
11_10_23,0,0,0.424101068,0,0,0,0,0.644964393
11_11_00,0,0,0,0,0,0,0,0.22925168
11_11_01,0,0,0,0,0,0,0,0.11975168
11_11_02,0,0,0,0,0,0,0,0.12755168
11_11_03,0,0,0,0,0,0,0,0.12755168
11_11_04,0,0,0,0,0,0,0,0.11975168
11_11_05,0,0,0,0,0,0,0,0.12755168
11_11_06,0,0,0,0,0,0,0,0.12755168
11_11_07,0,0,0.423649527,0,0,0,0,1.842026665
11_11_08,0.635474291,0,0,0,0,0,0,1.443673943
11_11_09,0.423649527,0,0,0,0,0,0,1.229411742
11_11_10,0,0,0.423649527,0,0,0,0,1.128329643
11_11_11,0,0,0,0,0,0,0,0.57116284
11_11_12,3.389196217,0,0,0,0,0,0,0.675630109
11_11_13,0,0,0.211824764,0,0,0,0,0.317971976
11_11_14,0,0,0,0,0,0,0,0.12755168
11_11_15,0,0,0,0,0,0,0,0.12755168
11_11_16,0,0,0.211824764,0,0,0,0,0.778077941
11_11_17,3.389196217,0,0.211824764,0,0,0,0,0.825846371
11_11_18,1.694598109,0,0,0,0,0,0,0.714641793
11_11_19,0,0,0,0,19.06422872,0,0,0.728070077
11_11_20,5.295619089,5.295619089,0.423649527,0,0,0,1.427591146,0.896208119
11_11_21,0,5.295619089,0.423649527,0,0,0,1.427591146,1.124894348
11_11_22,0,10.59123818,0.423649527,0,0,0,2.855182292,0.686990966
11_11_23,0,0,0.423649527,0,0,0,0,0.531057418
11_12_00,0,0,0,0,0,0,0,0.22925168
11_12_01,0,0,0,0,0,0,0,0.11975168
11_12_02,0,0,0,0,0,0,0,0.12755168
11_12_03,0,0,0,0,0,0,0,0.12755168
11_12_04,0,0,0,0,0,0,0,0.11975168
11_12_05,0,0,0,0,0,0,0,0.12755168
11_12_06,0,0,0.637024978,0,0,0,0,0.288182032
11_12_07,0,0,0.637024978,0,0,0,0,1.210202258
11_12_08,3.397466548,0,0,0,0,0,0,1.007333096
11_12_09,0,0,0,0,0,0,0,0.223785811
11_12_10,0,0,0,0,0,0,0,0.11975168
11_12_11,0,0,0,0,0,0,0,0.12755168
11_12_12,0,0,0,0,0,0,0,0.12755168
11_12_13,0,0,0,0,0,0,0,0.11975168
11_12_14,0,0,0,0,0,0,0,0.12755168
11_12_15,0,0,0,0,0,0,0,0.12755168
11_12_16,0,0,0,0,0,0,0,0.11975168
11_12_17,0,0,0,0,0,0,0,0.12755168
11_12_18,0,0,0,0,0,0,0,0.12755168
11_12_19,0,0,0,0,0,0,0,0.11975168
11_12_20,0,4.777687333,0,0,0,0,0,0.588296396
11_12_21,0,5.308541481,0.849366637,0,0,0,0,0.698822637
11_12_22,0,10.08622881,0.424683318,0,0,0,0,0.470100966
11_12_23,0,0,0.424683318,0,0,0,0,0.641801206
11_13_00,0,0,0,0,0,0,0,0.319713338
11_13_01,0,0,0,0,0,0,0,0.11975168
11_13_02,0,0,0,0,0,0,0,0.12755168
11_13_03,0,0,0,0,0,0,0,0.12755168
11_13_04,0,0,0,0,0,0,0,0.11975168
11_13_05,0,0,0,0,0,0,0,0.850233841
11_13_06,0.63113415,0,0.8415122,0,0,0,0,0.737990987
11_13_07,0.4207561,0,0,0,0,0,0,0.827822844
11_13_08,0,0,0,0,0,0,0,0.57972832
11_13_09,0,0,0.21037805,0,0,0,0,0.761183221
11_13_10,0,0,0,0,0,0,0,0.203001438
11_13_11,0,0,0,0,0,0,0,0.152180145
11_13_12,0.63113415,0,0,0,0,0,0,0.476150521
11_13_13,0,0,0,0,0,0,0,0.178388308
11_13_14,0,0,0,0,0,0,0,0.196753651
11_13_15,0,0,0,0,0,0,0,0.12755168
11_13_16,0,0,0.21037805,0,0,0,0,0.183056396
11_13_17,0,0,0,0,0,0,0,0.604337387
11_13_18,3.155670748,0,0,0,0,0,0,0.733952647
11_13_19,1.051890249,0,0,0,18.93402449,0,0,0.650965572
11_13_20,3.786804898,4.733506122,0.4207561,0,0,0,1.348541667,0.598417659
11_13_21,0,5.259451247,0.4207561,0,0,0,1.348541667,1.043976414
11_13_22,0,5.785396372,0.4207561,0,0,0,2.697083333,0.967750624
11_13_23,0,0,0.4207561,0,0,0,0,0.644964393
11_14_00,0,0,0,0,0,0,0,0.319713338
11_14_01,0,0,0,0,0,0,0,0.11975168
11_14_02,0,0,0,0,0,0,0,0.12755168
11_14_03,0,0,0,0,0,0,0,0.12755168
11_14_04,0,0,0,0,0,0,0,0.11975168
11_14_05,0,0,0,0,0,0,0,1.229212031
11_14_06,0.419490597,0,0.419490597,0,0,0,0,0.804352206
11_14_07,0.629235895,0,0,0,0,0,0,0.886228561
11_14_08,0,0,0,0,0,0,0,0.595264951
11_14_09,0,0,0,0,0,0,0,0.761183221
11_14_10,0,0,0,0,0,0,0,0.203001438
11_14_11,0,0,0,0,0,0,0,0.152180145
11_14_12,0,0,0,0,0,0,0,0.476150521
11_14_13,0,0,0,0,0,0,0,0.178388308
11_14_14,0,0,0,0,0,0,0,0.196753651
11_14_15,0,0,0,0,0,0,0,0.12755168
11_14_16,0,0,0,0,0,0,0,0.183056396
11_14_17,0,0,0,0,0,0,0,0.45357811
11_14_18,1.677962386,0,0,0,0,0,0,0.733952647
11_14_19,0,0,0,0,18.87707685,0,0,0.498210552
11_14_20,3.77541537,4.194905966,0,0,0,0,1.360221354,0.328932767
11_14_21,0,4.194905966,0,0,0,0,1.360221354,0.60098913
11_14_22,0,2.097452983,0.209745298,0,0,0,2.720442708,0.647860966
11_14_23,0,0,0.209745298,0,0,0,0,0.644964393
11_15_00,0,0,0,0,0,0,0,0.319713338
11_15_01,0,0,0,0,0,0,0,0.11975168
11_15_02,0,0,0,0,0,0,0,0.12755168
11_15_03,0,0,0,0,0,0,0,0.12755168
11_15_04,0,0,0,0,0,0,0,0.11975168
11_15_05,0,0,0,0,0,0,0,0.895285025
11_15_06,0.634520707,0,0.84602761,0,0,0,0,0.740752626
11_15_07,2.326575927,0,0,0,0,0,0,0.815384529
11_15_08,0,0,0.211506902,0,0,0,0,0.410948748
11_15_09,0,0,0.211506902,0,0,0,0,0.761183221
11_15_10,0,0,0,0,0,0,0,0.203001438
11_15_11,0,0,0,0,0,0,0,0.152180145
11_15_12,1.269041415,0,0,0,0,0,0,0.476150521
11_15_13,0,0,0,0,0,0,0,0.178388308
11_15_14,0,0,0,0,0,0,0,0.196753651
11_15_15,0,0,0,0,0,0,0,0.12755168
11_15_16,0,0,0.211506902,0,0,0,0,0.183056396
11_15_17,0,0,0.211506902,0,0,0,0,0.60466786
11_15_18,3.172603537,0,0.211506902,0,0,0,0,0.833064101
11_15_19,1.057534512,0,0,0,19.03562122,0,0,0.651597237
11_15_20,5.922193269,5.287672561,0.423013805,0,0,0,1.345494792,0.603616992
11_15_21,0,5.287672561,0.423013805,0,0,0,1.345494792,1.052292693
11_15_22,0,10.57534512,0.423013805,0,0,0,2.690989583,0.970418082
11_15_23,0,0,0.423013805,0,0,0,0,0.644964393
11_16_00,0,0,0,0,0,0,0,0.319713338
11_16_01,0,0,0,0,0,0,0,0.11975168
11_16_02,0,0,0,0,0,0,0,0.12755168
11_16_03,0,0,0,0,0,0,0,0.12755168
11_16_04,0,0,0,0,0,0,0,0.11975168
11_16_05,0,0,0,0,0,0,0,1.07794747
11_16_06,0.42782034,0,0.42782034,0,0,0,0,0.752609651
11_16_07,0.641730511,0,0,0,0,0,0,0.715571723
11_16_08,0,0,0,0,0,0,0,0.410948748
11_16_09,0,0,0,0,0,0,0,0.761183221
11_16_10,0,0,0,0,0,0,0,0.203001438
11_16_11,0,0,0,0,0,0,0,0.152180145
11_16_12,0,0,0,0,0,0,0,0.476150521
11_16_13,0,0,0,0,0,0,0,0.178388308
11_16_14,0,0,0,0,0,0,0,0.196753651
11_16_15,0,0,0,0,0,0,0,0.12755168
11_16_16,0,0,0,0,0,0,0,0.183056396
11_16_17,0,0,0,0,0,0,0,0.45357811
11_16_18,1.711281361,0,0,0,0,0,0,0.733952647
11_16_19,0,0,0,0,19.25191532,0,0,0.498210552
11_16_20,3.850383063,4.278203403,0,0,0,0,1.377994792,0.328932767
11_16_21,0,4.278203403,0,0,0,0,1.377994792,0.759311513
11_16_22,0,2.139101702,0.21391017,0,0,0,2.755989583,0.97485387
11_16_23,0,0,0.21391017,0,0,0,0,0.644964393
11_17_00,0,0,0,0,0,0,0,0.319713338
11_17_01,0,0,0,0,0,0,0,0.11975168
11_17_02,0,0,0,0,0,0,0,0.12755168
11_17_03,0,0,0,0,0,0,0,0.12755168
11_17_04,0,0,0,0,0,0,0,0.11975168
11_17_05,0,0,0,0,0,0,0,1.394214475
11_17_06,0.652612055,0,0.870149407,0,0,0,0,0.862576961
11_17_07,0.435074703,0,0,0,0,0,0,0.840027331
11_17_08,0,0,0,0,0,0,0,0.410948748
11_17_09,0,0,0.217537352,0,0,0,0,0.761183221
11_17_10,0,0,0,0,0,0,0,0.203001438
11_17_11,0,0,0,0,0,0,0,0.152180145
11_17_12,0.652612055,0,0,0,0,0,0,0.476150521
11_17_13,0,0,0,0,0,0,0,0.178388308
11_17_14,0,0,0,0,0,0,0,0.196753651
11_17_15,0,0,0,0,0,0,0,0.12755168
11_17_16,0,0,0.217537352,0,0,0,0,0.183056396
11_17_17,0,0,0,0,0,0,0,0.45357811
11_17_18,3.263060276,0,0,0,0,0,0,0.733952647
11_17_19,1.087686759,0,0,0,19.57836166,0,0,0.498210552
11_17_20,3.915672331,4.894590414,0.435074703,0,0,0,1.444179688,0.328932767
11_17_21,0,5.438433793,0.435074703,0,0,0,1.444179688,0.881442405
11_17_22,0,5.982277173,0.435074703,0,0,0,2.888359375,0.995956429
11_17_23,0,0,0.435074703,0,0,0,0,0.644964393
11_18_00,0,0,0,0,0,0,0,0.22925168
11_18_01,0,0,0,0,0,0,0,0.11975168
11_18_02,0,0,0,0,0,0,0,0.12755168
11_18_03,0,0,0,0,0,0,0,0.12755168
11_18_04,0,0,0,0,0,0,0,0.11975168
11_18_05,0,0,0,0,0,0,0,0.12755168
11_18_06,0,0,0,0,0,0,0,0.12755168
11_18_07,0,0,0.444075817,0,0,0,0,1.836990684
11_18_08,0.666113726,0,0,0,0,0,0,1.061136856
11_18_09,0.444075817,0,0,0,0,0,0,0.735380302
11_18_10,0,0,0.444075817,0,0,0,0,0.699941992
11_18_11,0,0,0,0,0,0,0,0.57116284
11_18_12,3.552606539,0,0,0,0,0,0,0.675630109
11_18_13,0,0,0.222037909,0,0,0,0,0.317971976
11_18_14,0,0,0,0,0,0,0,0.12755168
11_18_15,0,0,0,0,0,0,0,0.12755168
11_18_16,0,0,0.222037909,0,0,0,0,0.778077941
11_18_17,3.552606539,0,0.222037909,0,0,0,0,0.825846371
11_18_18,1.77630327,0,0,0,0,0,0,0.714641793
11_18_19,0,0,0,0,19.98341178,0,0,0.311755889
11_18_20,5.550947717,5.550947717,0.444075817,0,0,0,1.445195313,0.465646357
11_18_21,0,5.550947717,0.444075817,0,0,0,1.445195313,0.668359588
11_18_22,0,11.10189543,0.444075817,0,0,0,2.890390625,0.686990966
11_18_23,0,0,0.444075817,0,0,0,0,0.531057418
11_19_00,0,0,0,0,0,0,0,0.22925168
11_19_01,0,0,0,0,0,0,0,0.11975168
11_19_02,0,0,0,0,0,0,0,0.12755168
11_19_03,0,0,0,0,0,0,0,0.12755168
11_19_04,0,0,0,0,0,0,0,0.11975168
11_19_05,0,0,0,0,0,0,0,0.12755168
11_19_06,0,0,0,0,0,0,0,0.12755168
11_19_07,0,0,0.901151263,0,0,0,0,1.406548019
11_19_08,0.675863448,0,0.450575632,0,0,0,0,0.861764321
11_19_09,2.70345379,0,0,0,0,0,0,0.735380302
11_19_10,0,0,0.450575632,0,0,0,0,0.699941992
11_19_11,0,0,0,0,0,0,0,0.57116284
11_19_12,3.604605054,0,0,0,0,0,0,0.675630109
11_19_13,0,0,0.225287816,0,0,0,0,0.317971976
11_19_14,0,0,0,0,0,0,0,0.12755168
11_19_15,0,0,0,0,0,0,0,0.12755168
11_19_16,0,0,0.225287816,0,0,0,0,0.778077941
11_19_17,4.956331949,0,0.225287816,0,0,0,0,0.825846371
11_19_18,0.450575632,0,0,0,0,0,0,0.714641793
11_19_19,0,0,0,0,20.27590343,0,0,0.311755889
11_19_20,8.335649186,5.632195396,0.675863448,0,0,0,1.338893229,0.465646357
11_19_21,0,10.13795171,0.675863448,0,0,0,1.338893229,0.668359588
11_19_22,0,11.26439079,0.675863448,0,0,0,2.677786458,0.686990966
11_19_23,0,0,0.675863448,0,0,0,0,0.531057418
11_20_00,0,0,0,0,0,0,0,0.319713338
11_20_01,0,0,0,0,0,0,0,0.11975168
11_20_02,0,0,0,0,0,0,0,0.12755168
11_20_03,0,0,0,0,0,0,0,0.12755168
11_20_04,0,0,0,0,0,0,0,0.11975168
11_20_05,0,0,0,0,0,0,0,0.260609725
11_20_06,0.677325015,0,0.903100019,0,0,0,0,0.484262032
11_20_07,0.45155001,0,0,0,0,0,0,0.614623081
11_20_08,0,0,0,0,0,0,0,0.410948748
11_20_09,0,0,0.225775005,0,0,0,0,0.761183221
11_20_10,0,0,0,0,0,0,0,0.203001438
11_20_11,0,0,0,0,0,0,0,0.152180145
11_20_12,0.677325015,0,0,0,0,0,0,0.476150521
11_20_13,0,0,0,0,0,0,0,0.178388308
11_20_14,0,0,0,0,0,0,0,0.196753651
11_20_15,0,0,0,0,0,0,0,0.275484497
11_20_16,0,0,0.225775005,0,0,0,0,0.318709735
11_20_17,0,0,0,0,0,0,0,0.814528922
11_20_18,3.386625073,0,0,0,0,0,0,0.933349214
11_20_19,1.128875024,0,0,0,20.31975044,0,0,0.841789647
11_20_20,4.063950087,5.079937609,0.45155001,0,0,0,1.310625,0.701034897
11_20_21,0,5.644375121,0.45155001,0,0,0,1.310625,1.13770566
11_20_22,0,6.208812633,0.45155001,0,0,0,2.62125,1.031434292
11_20_23,0,0,0.45155001,0,0,0,0,0.644964393
11_21_00,0,0,0,0,0,0,0,0.319713338
11_21_01,0,0,0,0,0,0,0,0.11975168
11_21_02,0,0,0,0,0,0,0,0.12755168
11_21_03,0,0,0,0,0,0,0,0.12755168
11_21_04,0,0,0,0,0,0,0,0.11975168
11_21_05,0,0,0,0,0,0,0,1.303935105
11_21_06,0.448519932,0,0.448519932,0,0,0,0,0.859257293
11_21_07,0.672779898,0,0,0,0,0,0,0.942965832
11_21_08,0,0,0,0,0,0,0,0.678361364
11_21_09,0,0,0,0,0,0,0,0.761183221
11_21_10,0,0,0,0,0,0,0,0.203001438
11_21_11,0,0,0,0,0,0,0,0.579867637
11_21_12,0,0,0,0,0,0,0,0.668109508
11_21_13,0,0,0,0,0,0,0,0.178388308
11_21_14,0,0,0,0,0,0,0,0.196753651
11_21_15,0,0,0,0,0,0,0,0.402106813
11_21_16,0,0,0,0,0,0,0,0.421318025
11_21_17,0,0,0,0,0,0,0,1.079815562
11_21_18,1.794079727,0,0,0,0,0,0,1.136198907
11_21_19,0,0,0,0,20.18339693,0,0,1.093188826
11_21_20,4.036679386,4.485199317,0,0,0,0,1.527630208,0.96879651
11_21_21,0,4.485199317,0,0,0,0,1.527630208,1.438730316
11_21_22,0,2.242599659,0.224259966,0,0,0,3.055260417,1.306488128
11_21_23,0,0,0.224259966,0,0,0,0,0.644964393
11_22_00,0,0,0,0,0,0,0,0.319713338
11_22_01,0,0,0,0,0,0,0,0.11975168
11_22_02,0,0,0,0,0,0,0,0.12755168
11_22_03,0,0,0,0,0,0,0,0.12755168
11_22_04,0,0,0,0,0,0,0,0.11975168
11_22_05,0,0,0,0,0,0,0,3.533674356
11_22_06,0.678046886,0,0.904062515,0,0,0,0,1.348216384
11_22_07,0.452031257,0,0,0,0,0,0,1.034866343
11_22_08,0,0,0,0,0,0,0,0.410948748
11_22_09,0,0,0.226015629,0,0,0,0,0.761183221
11_22_10,0,0,0,0,0,0,0,0.203001438
11_22_11,0,0,0,0,0,0,0,0.152180145
11_22_12,0.678046886,0,0,0,0,0,0,0.476150521
11_22_13,0,0,0,0,0,0,0,0.178388308
11_22_14,0,0,0,0,0,0,0,0.196753651
11_22_15,0,0,0,0,0,0,0,0.12755168
11_22_16,0,0,0.226015629,0,0,0,0,0.183056396
11_22_17,0,0,0,0,0,0,0,0.45357811
11_22_18,3.39023443,0,0,0,0,0,0,0.733952647
11_22_19,1.130078143,0,0,0,20.34140658,0,0,0.795653779
11_22_20,4.068281316,5.085351645,0.452031257,0,0,0,1.583658854,0.698930789
11_22_21,0,5.650390717,0.452031257,0,0,0,1.583658854,1.173621747
11_22_22,0,6.215429789,0.452031257,0,0,0,3.167317708,1.117804088
11_22_23,0,0,0.452031257,0,0,0,0,0.644964393
11_23_00,0,0,0,0,0,0,0,0.22925168
11_23_01,0,0,0,0,0,0,0,0.11975168
11_23_02,0,0,0,0,0,0,0,0.12755168
11_23_03,0,0,0,0,0,0,0,0.12755168
11_23_04,0,0,0,0,0,0,0,0.11975168
11_23_05,0,0,0,0,0,0,0,0.12755168
11_23_06,0,0,0,0,0,0,0,0.12755168
11_23_07,0,0,0.460135231,0,0,0,0,2.322226917
11_23_08,0.690202846,0,0,0,0,0,0,1.483541724
11_23_09,0.460135231,0,0,0,0,0,0,0.735380302
11_23_10,0,0,0.460135231,0,0,0,0,0.699941992
11_23_11,0,0,0,0,0,0,0,0.57116284
11_23_12,3.681081845,0,0,0,0,0,0,0.675630109
11_23_13,0,0,0.230067615,0,0,0,0,0.317971976
11_23_14,0,0,0,0,0,0,0,0.12755168
11_23_15,0,0,0,0,0,0,0,0.12755168
11_23_16,0,0,0.230067615,0,0,0,0,0.778077941
11_23_17,3.681081845,0,0.230067615,0,0,0,0,0.825846371
11_23_18,1.840540922,0,0,0,0,0,0,0.714641793
11_23_19,0,0,0,0,20.70608538,0,0,0.311755889
11_23_20,5.751690382,5.751690382,0.460135231,0,0,0,1.456875,0.465646357
11_23_21,0,5.751690382,0.460135231,0,0,0,1.456875,1.135678316
11_23_22,0,11.50338076,0.460135231,0,0,0,2.91375,0.686990966
11_23_23,0,0,0.460135231,0,0,0,0,0.531057418
11_24_00,0,0,0,0,0,0,0,0.319713338
11_24_01,0,0,0,0,0,0,0,0.11975168
11_24_02,0,0,0,0,0,0,0,0.12755168
11_24_03,0,0,0,0,0,0,0,0.12755168
11_24_04,0,0,0,0,0,0,0,0.11975168
11_24_05,0,0,0,0,0,0,0,1.78532139
11_24_06,0.695906522,0,0.927875363,0,0,0,0,0.991104209
11_24_07,0.463937681,0,0,0,0,0,0,0.830918163
11_24_08,0,0,0,0,0,0,0,0.410948748
11_24_09,0,0,0.231968841,0,0,0,0,0.761183221
11_24_10,0,0,0,0,0,0,0,0.203001438
11_24_11,0,0,0,0,0,0,0,0.152180145
11_24_12,0.695906522,0,0,0,0,0,0,0.476150521
11_24_13,0,0,0,0,0,0,0,0.178388308
11_24_14,0,0,0,0,0,0,0,0.196753651
11_24_15,0,0,0,0,0,0,0,0.12755168
11_24_16,0,0,0.231968841,0,0,0,0,0.183056396
11_24_17,0,0,0,0,0,0,0,0.45357811
11_24_18,3.47953261,0,0,0,0,0,0,0.733952647
11_24_19,1.159844203,0,0,0,20.87719566,0,0,0.498210552
11_24_20,4.175439132,5.219298915,0.463937681,0,0,0,1.452981771,0.486024924
11_24_21,0,5.799221017,0.463937681,0,0,0,1.452981771,1.06252362
11_24_22,0,6.379143119,0.463937681,0,0,0,2.905963542,0.996368888
11_24_23,0,0,0.463937681,0,0,0,0,0.644964393
11_25_00,0,0,0,0,0,0,0,0.22925168
11_25_01,0,0,0,0,0,0,0,0.11975168
11_25_02,0,0,0,0,0,0,0,0.12755168
11_25_03,0,0,0,0,0,0,0,0.12755168
11_25_04,0,0,0,0,0,0,0,0.11975168
11_25_05,0,0,0,0,0,0,0,0.12755168
11_25_06,0,0,0,0,0,0,0,0.12755168
11_25_07,0,0,0.46719353,0,0,0,0,2.036255963
11_25_08,0.700790295,0,0,0,0,0,0,1.285048664
11_25_09,0.46719353,0,0,0,0,0,0,0.735380302
11_25_10,0,0,0.46719353,0,0,0,0,0.699941992
11_25_11,0,0,0,0,0,0,0,0.57116284
11_25_12,3.737548239,0,0,0,0,0,0,0.675630109
11_25_13,0,0,0.233596765,0,0,0,0,0.317971976
11_25_14,0,0,0,0,0,0,0,0.12755168
11_25_15,0,0,0,0,0,0,0,0.12755168
11_25_16,0,0,0.233596765,0,0,0,0,0.778077941
11_25_17,3.737548239,0,0.233596765,0,0,0,0,0.825846371
11_25_18,1.868774119,0,0,0,0,0,0,0.714641793
11_25_19,0,0,0,0,21.02370884,0,0,0.311755889
11_25_20,5.839919123,5.839919123,0.46719353,0,0,0,1.419973958,0.465646357
11_25_21,0,5.839919123,0.46719353,0,0,0,1.419973958,0.936235195
11_25_22,0,11.67983825,0.46719353,0,0,0,2.839947917,0.686990966
11_25_23,0,0,0.46719353,0,0,0,0,0.531057418
11_26_00,0,0,0,0,0,0,0,0.22925168
11_26_01,0,0,0,0,0,0,0,0.11975168
11_26_02,0,0,0,0,0,0,0,0.12755168
11_26_03,0,0,0,0,0,0,0,0.12755168
11_26_04,0,0,0,0,0,0,0,0.11975168
11_26_05,0,0,0,0,0,0,0,0.12755168
11_26_06,0,0,0.704711572,0,0,0,0,0.288182032
11_26_07,0,0,0.704711572,0,0,0,0,1.32680643
11_26_08,3.758461718,0,0,0,0,0,0,1.315478915
11_26_09,0,0,0,0,0,0,0,0.223785811
11_26_10,0,0,0,0,0,0,0,0.11975168
11_26_11,0,0,0,0,0,0,0,0.12755168
11_26_12,0,0,0,0,0,0,0,0.12755168
11_26_13,0,0,0,0,0,0,0,0.11975168
11_26_14,0,0,0,0,0,0,0,0.12755168
11_26_15,0,0,0,0,0,0,0,0.12755168
11_26_16,0,0,0,0,0,0,0,0.11975168
11_26_17,0,0,0,0,0,0,0,0.33935726
11_26_18,0,0,0,0,0,0,0,0.344489357
11_26_19,0,0,0,0,0,0,0,0.778524256
11_26_20,0,5.285336791,0,0,0,0,0,1.297116147
11_26_21,0,5.872596434,0.939615429,0,0,0,0,1.463807344
11_26_22,0,11.15793323,0.469807715,0,0,0,0,0.470100966
11_26_23,0,0,0.469807715,0,0,0,0,0.641801206
11_27_00,0,0,0,0,0,0,0,0.319713338
11_27_01,0,0,0,0,0,0,0,0.11975168
11_27_02,0,0,0,0,0,0,0,0.12755168
11_27_03,0,0,0,0,0,0,0,0.12755168
11_27_04,0,0,0,0,0,0,0,0.11975168
11_27_05,0,0,0,0,0,0,0,3.510652817
11_27_06,0.71408699,0,0.952115986,0,0,0,0,1.332003061
11_27_07,0.476057993,0,0,0,0,0,0,1.186953825
11_27_08,0,0,0,0,0,0,0,0.664041716
11_27_09,0,0,0.238028997,0,0,0,0,0.761183221
11_27_10,0,0,0,0,0,0,0,0.203001438
11_27_11,0,0,0,0,0,0,0,0.462224317
11_27_12,0.71408699,0,0,0,0,0,0,0.70976729
11_27_13,0,0,0,0,0,0,0,0.178388308
11_27_14,0,0,0,0,0,0,0,0.196753651
11_27_15,0,0,0,0,0,0,0,0.656888536
11_27_16,0,0,0.238028997,0,0,0,0,0.543936031
11_27_17,0,0,0,0,0,0,0,1.344315952
11_27_18,3.570434949,0,0,0,0,0,0,1.300878644
11_27_19,1.190144983,0,0,0,21.42260969,0,0,1.282229998
11_27_20,4.284521939,5.355652423,0.476057993,0,0,0,1.67984375,1.125147609
11_27_21,0,5.950724915,0.476057993,0,0,0,1.67984375,1.572038855
11_27_22,0,6.545797406,0.476057993,0,0,0,3.3596875,1.408076547
11_27_23,0,0,0.476057993,0,0,0,0,0.644964393
11_28_00,0,0,0,0,0,0,0,0.319713338
11_28_01,0,0,0,0,0,0,0,0.11975168
11_28_02,0,0,0,0,0,0,0,0.12755168
11_28_03,0,0,0,0,0,0,0,0.12755168
11_28_04,0,0,0,0,0,0,0,0.11975168
11_28_05,0,0,0,0,0,0,0,3.535767583
11_28_06,0.484197614,0,0.484197614,0,0,0,0,1.538854189
11_28_07,0.726296422,0,0,0,0,0,0,1.048350379
11_28_08,0,0,0,0,0,0,0,0.561469722
11_28_09,0,0,0,0,0,0,0,0.761183221
11_28_10,0,0,0,0,0,0,0,0.203001438
11_28_11,0,0,0,0,0,0,0,0.152180145
11_28_12,0,0,0,0,0,0,0,0.476150521
11_28_13,0,0,0,0,0,0,0,0.178388308
11_28_14,0,0,0,0,0,0,0,0.196753651
11_28_15,0,0,0,0,0,0,0,0.296449342
11_28_16,0,0,0,0,0,0,0,0.34972848
11_28_17,0,0,0,0,0,0,0,0.910267019
11_28_18,1.936790458,0,0,0,0,0,0,1.036642642
11_28_19,0,0,0,0,21.78889265,0,0,0.964373273
11_28_20,4.357778529,4.841976144,0,0,0,0,1.596523438,0.858616146
11_28_21,0,4.841976144,0,0,0,0,1.596523438,1.329944892
11_28_22,0,2.420988072,0.242098807,0,0,0,3.193046875,1.215995207
11_28_23,0,0,0.242098807,0,0,0,0,0.644964393
11_29_00,0,0,0,0,0,0,0,0.319713338
11_29_01,0,0,0,0,0,0,0,0.11975168
11_29_02,0,0,0,0,0,0,0,0.12755168
11_29_03,0,0,0,0,0,0,0,0.12755168
11_29_04,0,0,0,0,0,0,0,0.11975168
11_29_05,0,0,0,0,0,0,0,3.542189284
11_29_06,0.734263744,0,0.979018326,0,0,0,0,1.445423557
11_29_07,2.692300395,0,0,0,0,0,0,1.056488008
11_29_08,0,0,0.244754581,0,0,0,0,0.520942354
11_29_09,0,0,0.244754581,0,0,0,0,0.761183221
11_29_10,0,0,0,0,0,0,0,0.203001438
11_29_11,0,0,0,0,0,0,0,0.152180145
11_29_12,1.468527488,0,0,0,0,0,0,0.476150521
11_29_13,0,0,0,0,0,0,0,0.178388308
